,1330,15204,"Cover Me, Anne McCue: Born to Run","2019-12-30 13:00:00+00","2019-12-30 13:19:09+00",4
,1334,15050,"Cover Me: Summertime Blues","2020-01-02 13:00:00+00","2023-01-01 20:59:43+00",4
,1335,15405,"Cover Me, Craig Finn: Magic","2020-01-03 13:00:00+00","2020-12-19 13:06:45+00",4
,1338,15274,"Cover Me: Deportee (Plane Wreck at Los Gatos)","2020-01-05 13:00:00+00","2021-05-22 12:39:37+00",4
,1339,15114,"MatR: Bruce Springsteen and Beaver Brown: Do You Want to Dance","2020-01-06 13:00:00+00","2020-01-06 13:09:55+00",4
,1340,15414,"Cover Me, Amy Ray: Racing in the Street","2020-01-07 13:00:00+00","2024-01-02 19:25:50+00",4
,1344,15192,"Cover Me: Millworker","2020-01-12 13:00:00+00","2023-01-01 21:03:13+00",4
,1346,15273,"Cover Me: Ruby Baby","2020-01-14 13:00:00+00","2020-01-14 13:15:35+00",4
,1347,15480,"Cover Me, Son Little: State Trooper","2020-01-15 13:00:00+00","2023-01-01 21:01:56+00",4
,1349,15412,"MatR: Bruce Springsteen and Gary U.S. Bonds: Soul Deep","2020-01-17 13:00:00+00","2020-12-19 13:21:33+00",4
,1350,15116,"Cover Me, Win Butler and the Preservation Hall Jazz Band: Born in the U.S.A.","2020-01-19 13:00:00+00","2020-01-18 20:16:36+00",4
,1354,15416,"Cover Me: Gypsy Woman","2020-01-21 13:00:00+00","2020-01-21 08:31:35+00",4
,1355,15115,"MatR: Mike Ness and Bruce Springsteen: Misery Loves Company","2020-01-22 13:00:00+00","2020-01-22 14:02:52+00",4
,1356,15622,"Cover Me, Kevin Heider: If I Should Fall Behind","2020-01-23 13:00:00+00","2020-01-23 13:15:06+00",4
,1358,15479,"MatR: Steve Earle and Bruce Springsteen: Dead Flowers","2020-01-25 13:00:00+00","2021-12-20 00:42:04+00",4
,1359,15415,"MatR: Bob Seger and Bruce Springsteen: Old Time Rock and Roll","2020-02-01 13:00:00+00","2020-01-26 21:43:49+00",4
,1361,15626,"Cover Me, Alexander Schmidt Band: I'm on Fire","2020-01-27 13:00:00+00","2021-12-20 00:40:20+00",4
,1362,15413,"Cover Me: Riding in My Car","2020-01-28 13:00:00+00","2024-01-02 19:30:19+00",4
,1363,15621,"MatR: Bob Dylan, Bruce Springsteen, and Neil Young: Rainy Day Women #12 & 35","2020-01-29 13:00:00+00","2020-01-29 12:36:51+00",4
,1365,15845,"Cover Me, Darlene Love: Night Closing In","2020-01-31 13:00:00+00","2021-06-23 13:56:09+00",4
,1368,15956,"Cover Me: Long Black Veil","2020-02-05 13:00:00+00","2020-02-03 04:24:18+00",4
,1369,15624,"MatR: Dropkick Murphys and Bruce Springsteen: Peg o' My Heart","2020-02-03 13:00:00+00","2020-12-20 18:32:33+00",4
,1370,15481,"Cover Me, Hudson Falcons: Take 'Em as They Come","2020-02-04 13:00:00+00","2020-12-20 18:31:53+00",4
,1374,13626,"Cover Me, David Gray: Streets of Philadelphia","2020-02-08 13:00:00+00","2022-06-29 03:06:25+00",4
,1375,15952,"Cover Me, Diarrhea Planet and Harry Kagan: Born to Run","2020-02-12 13:00:00+00","2020-02-08 19:57:37+00",4
,1377,16062,"MatR: Billy Joel, Bruce Springsteen and the E Street Band: Only the Good Die Young","2020-02-10 13:00:00+00","2020-02-10 13:07:50+00",4
,1380,15623,"Cover Me: For What It's Worth","2020-02-13 13:00:00+00","2020-02-13 04:18:02+00",4
,1382,14365,"MatR: Bruce Springsteen and Garland Jeffreys, 96 Tears","2020-02-15 13:00:00+00","2020-12-20 18:36:20+00",4
,1384,15636,"Cover Me, Southside Johnny and Ronnie Spector: You Mean So Much to Me","2020-02-16 13:00:00+00","2020-02-16 13:11:22+00",4
,1385,15837,"Cover Me: I'm Bad, I'm Nationwide","2020-02-17 13:00:00+00","2020-02-17 13:31:38+00",4
,1387,15957,"MatR: Bruce Springsteen and Martha Reeves: Heat Wave","2020-02-18 13:00:00+00","2020-12-20 18:38:29+00",4
,1389,16090,"Cover Me, The Head and The Heart: Hungry Heart","2020-02-20 13:00:00+00","2023-01-01 21:50:03+00",4
,1392,15486,"Cover Me: Around and Around","2020-02-26 13:00:00+00","2020-02-22 22:17:12+00",4
,1393,15846,"MatR: Nicky Addeo, Bruce Springsteen and Friends: Crying in the Chapel","2020-02-22 13:00:00+00","2020-02-26 04:16:54+00",4
,1395,16363,"Cover Me, Barney Bentall and the Cariboo Express: Moonlight Motel","2020-02-24 13:00:00+00","2020-12-20 18:40:30+00",4
,1400,16450,"Cover Me, 8-Bit Arcade: Western Stars","2020-02-28 13:00:00+00","2020-12-20 18:41:06+00",4
,1402,16060,"Cover Me: I Hung My Head","2020-03-02 13:00:00+00","2020-03-02 13:15:55+00",4
,1403,16478,"Cover Me, Cosmic Spin: Tougher Than the Rest","2020-03-03 13:00:00+00","2020-12-21 16:02:29+00",4
,1404,16358,"Cover Me: My Oklahoma Home","2020-03-04 13:00:00+00","2023-01-01 21:52:37+00",4
,1406,16555,"Cover Me: Cupid","2020-03-06 13:00:00+00","2020-03-06 01:54:15+00",4
,1408,16218,"Cover Me, Mark Lavengood Band: Born in the U.S.A.","2020-03-07 13:00:00+00","2023-01-01 21:51:36+00",4
,1409,16170,"MatR: Patti Scialfa and Bruce Springsteen: Loves Glory","2020-03-08 12:00:00+00","2020-03-08 13:43:35+00",4
,1410,16063,"Cover Me: Wild Thing","2020-03-10 12:00:00+00","2024-01-02 19:43:02+00",4
,1411,16833,"Cover Me, Diego Mercuri & The Wrecking Band: Nebraska","2020-03-11 12:00:00+00","2023-01-01 21:58:38+00",4
,1413,16724,"MatR: Garland Jeffreys and Bruce Springsteen: Hail Hail Rock 'n' Roll","2020-03-13 12:00:00+00","2020-03-13 13:32:26+00",4
,1414,16169,"Cover Me: You Never Can Tell","2020-03-14 12:00:00+00","2020-03-14 13:59:28+00",4
,1415,16361,"MatR: Patti Scialfa and Bruce Springsteen: Tell Him","2020-03-22 12:00:00+00","2020-03-14 20:11:54+00",4
,1416,16217,"Cover Me, 10,000 Maniacs: Because the Night","2020-03-15 12:00:00+00","2024-01-02 19:49:03+00",4
,1418,16357,"MatR: Billy Joel and Bruce Springsteen: A Matter of Trust","2020-03-17 12:00:00+00","2020-03-17 12:11:30+00",4
,1420,16089,"Cover Me, The Barley Mob featuring Zak Moran: Dancing in the Dark","2020-03-19 12:00:00+00","2023-01-01 22:01:33+00",4
,1421,16554,"Cover Me: Louie Louie","2020-03-20 12:00:00+00","2020-12-21 17:42:41+00",4
,1424,16721,"Cover Me: Beer Barrel Polka","2020-03-24 12:00:00+00","2020-03-23 13:28:41+00",4
,1425,17120,"Cover Me, Daniele Tenca: Johnny 99","2020-03-23 12:00:00+00","2020-12-21 17:41:29+00",4
,1429,16919,"Cover Me: Boom Boom","2020-03-26 12:00:00+00","2024-01-02 19:53:22+00",4
,1430,16921,"Cover Me, Billy Mann: Two Hearts","2020-03-27 12:00:00+00","2020-03-27 03:45:12+00",4
,1431,16772,"Cover Me, Tom Morello, Roger Waters, and the Wounded Warriors Band: The Ghost of Tom Joad","2020-04-04 12:00:00+00","2020-03-28 11:58:05+00",4
,1434,17353,"Cover Me, Originaire: Atlantic City","2020-03-31 12:00:00+00","2020-03-31 12:08:39+00",4
,1435,17117,"MatR: Bruce Springsteen and Arcade Fire: Keep the Car Running","2020-04-01 12:00:00+00","2020-03-31 15:09:10+00",4
,1437,16917,"Cover Me: Dream Baby Dream","2020-04-02 12:00:00+00","2023-01-01 22:07:30+00",4
,1438,17514,"MatR: Nils Lofgren and Bruce Springsteen: Lean on Me","2020-04-03 20:39:00+00","2020-04-03 22:21:50+00",4
,1439,17490,"MatR: Bruce Springsteen and Patti Scialfa: It Takes Two","2020-04-03 12:00:00+00","2020-12-22 13:53:28+00",4
,1442,16556,"Cover Me: Steve's Song","2020-04-06 12:00:00+00","2020-04-06 10:56:19+00",4
,1443,17118,"Cover Me: Hang on Sloopy","2020-04-07 12:00:00+00","2020-12-22 13:57:14+00",4
,1444,17537,"Cover Me, Alexander Schmidt: Tougher Than the Rest","2020-04-08 12:00:00+00","2021-12-20 03:55:35+00",4
,1446,17717,"Cover Me, Antivirus: Radio Nowhere","2020-04-09 16:26:00+00","2021-12-20 04:00:08+00",4
,1448,17116,"Cover Me: Achy Breaky Heart","2020-04-10 12:00:00+00","2023-01-01 22:10:54+00",4
,1450,17352,"Cover Me, Free Redemption: I'm Goin' Down","2020-04-12 12:00:00+00","2021-12-20 03:59:09+00",4
,1451,17361,"MatR: Stray Cats and Bruce Springsteen: Twenty Flight Rock","2020-04-13 12:00:00+00","2020-04-13 15:30:43+00",4
,1452,17366,"Cover Me: Ramblin' Gamblin' Man","2020-04-14 12:00:00+00","2020-08-06 04:18:18+00",4
,1454,17119,"Spare Parts: Michael Petrella: Dancing in the Dark/I Wanna Dance With Somebody","2020-04-16 12:00:00+00","2023-01-01 22:17:50+00",4
,1456,17124,"Cover Me: Shake, Rattle and Roll","2020-04-18 12:00:00+00","2024-01-02 19:59:07+00",4
,1458,17935,"Cover Me, Melissa Etheridge: Thunder Road","2020-04-20 12:00:00+00","2020-04-20 12:07:06+00",4
,1459,17364,"Cover Me: Jeff's Boogie","2020-04-21 12:00:00+00","2023-01-01 22:15:32+00",4
,1460,17360,"MatR: Bruce Springsteen and Joe Ely: Settle for Love","2020-04-22 12:00:00+00","2020-04-22 03:41:15+00",4
,1462,17740,"Cover Me, Cleveland School of Rock: Trapped","2020-04-24 12:00:00+00","2020-04-24 11:41:16+00",4
,1464,17745,"Cover Me: Royals","2020-04-25 12:00:00+00","2020-12-22 14:07:50+00",4
,1467,17936,"MatR: Billy Joel and Bruce Springsteen: Movin' Out (Anthony's Song)","2020-04-27 12:00:00+00","2020-04-27 03:22:42+00",4
,1468,17742,"Cover Me, Life Size Models: I'm on Fire","2020-04-28 12:00:00+00","2024-01-02 20:02:28+00",4
,1470,17544,"Cover Me: See My Friends","2020-04-30 12:00:00+00","2021-12-20 04:04:06+00",4
,1472,17892,"Cover Me, John Legend: Dancing in the Dark (remix)","2020-05-02 12:00:00+00","2023-01-01 22:19:45+00",4
,1474,17931,"Cover Me: High School Confidential","2020-05-04 12:00:00+00","2023-01-01 22:24:15+00",4
,1475,17749,"MatR: Roy Orbison, Bruce Springsteen and Friends: Blue Bayou","2020-05-05 12:00:00+00","2020-05-04 23:17:27+00",4
,1477,17358,"Cover Me, Southside Johnny (and The Drifters!): Little Girl So Fine","2020-05-06 12:00:00+00","2020-12-23 15:54:47+00",4
,1479,17746,"Cover Me: Dimples","2020-05-08 12:00:00+00","2020-05-08 12:14:07+00",4
,1480,18173,"Cover Me: Satan's Jeweled Crown","2020-05-09 12:00:00+00","2024-01-02 20:30:23+00",4
,1481,18391,"MatR: The Rolling Stones and Bruce Springsteen: Start Me Up","2020-05-12 12:00:00+00","2020-05-09 21:24:25+00",4
,1482,18165,"Cover Me, The Stormers: My Hometown","2020-05-10 12:00:00+00","2020-05-10 15:48:49+00",4
,1486,18471,"Cover Me, Bimbo du Jour: No Surrender","2020-05-14 12:00:00+00","2021-12-20 12:41:06+00",4
,1487,17542,"MatR: Bruce Springsteen and Jerry Lee Lewis: Whole Lotta Shakin' Goin' On","2020-05-15 12:00:00+00","2020-05-15 12:11:24+00",4
,1488,18300,"Cover Me: Eleanor Rigby","2020-05-16 12:00:00+00","2020-05-16 12:15:26+00",4
,1489,18576,"Cover Me, Margo Timmins: If I Should Fall Behind","2020-05-18 12:00:00+00","2020-05-16 18:42:12+00",4
,1493,18397,"Cover Me: Born to Be Wild","2020-05-20 12:00:00+00","2020-05-20 12:31:39+00",4
,1497,18568,"Cover Me: Just Like Fire Would","2020-05-24 12:00:00+00","2020-07-29 02:21:04+00",4
,1499,18298,"Cover Me, Jericho & Seb Martel: The Ghost of Tom Joad","2020-05-26 12:00:00+00","2020-05-26 02:43:44+00",4
,1500,18294,"MatR: Bruce Springsteen and Friends: Blowin' Down This Road","2020-05-27 12:00:00+00","2020-05-27 12:19:04+00",4
,1501,18560,"MatR: Patti Scialfa and Bruce Springsteen: Spanish Dancer","2020-05-28 12:00:00+00","2020-05-28 02:59:29+00",4
,1502,18299,"Cover Me: Red River Rock","2020-05-29 12:00:00+00","2020-05-29 12:12:19+00",4
,1503,16771,"Cover Me, Strange & Primitive: I'm on Fire","2020-05-30 12:00:00+00","2021-12-20 12:48:04+00",4
,1505,18393,"MatR: Michael Strollo and Bruce Springsteen: Could Die Young Tonight","2020-06-01 12:00:00+00","2020-06-01 12:09:49+00",4
,1506,18723,"MatR: Terence Trent D'Arby and Bruce Springsteen: I Have Faith in These Desolate Times","2020-06-02 12:00:00+00","2020-06-02 11:52:26+00",4
,1507,18894,"Cover Me, Elysium: Drive All Night","2020-06-03 12:00:00+00","2020-06-03 12:10:25+00",4
,1510,19053,"Cover Me, Roberta Finocchiaro: New York City Serenade","2020-06-07 12:00:00+00","2020-06-06 13:20:55+00",4
,1514,18566,"Cover Me: California Sun","2020-06-10 12:00:00+00","2020-12-24 16:50:13+00",4
,1515,19123,"Cover Me, Adam and Leena Waite: My City of Ruins","2020-06-11 12:00:00+00","2020-06-11 04:57:03+00",4
,1516,18906,"RotD/Cover Me, Southside Johnny: Walking Through Midnight","2020-06-15 12:00:00+00","2020-06-11 04:57:30+00",4
,1517,18166,"MatR: Joe Grushecky and Bruce Springsteen: Talking to the King","2020-06-12 12:00:00+00","2020-12-24 16:49:25+00",4
,1518,19064,"Cover Me: The Night They Drove Old Dixie Down","2020-06-13 12:00:00+00","2020-06-13 13:41:56+00",4
,1521,18898,"Cover Me: I Walk the Line","2020-06-16 12:00:00+00","2023-01-01 23:36:24+00",4
,1524,18396,"Cover Me, Lisa Lowell: Secret Garden","2020-06-19 12:00:00+00","2024-01-02 20:49:43+00",4
,1526,19183,"Cover Me: I Sold My Heart to the Junkman","2020-06-21 12:00:00+00","2021-12-20 16:48:57+00",4
,1528,18719,"Cover Me, Mad Hatter's Daughter: Dancing in the Dark","2020-06-23 12:00:00+00","2023-01-01 23:40:47+00",4
,1529,15844,"Cover Me: Not Fade Away","2020-06-24 12:00:00+00","2021-12-20 16:47:49+00",4
,1530,19061,"MatR: Bruce Springsteen and Mike Ness: Bad Luck","2020-06-25 12:00:00+00","2020-06-25 12:21:46+00",4
,1531,19180,"Cover Me: Hoochie Coochie Man","2020-06-26 12:00:00+00","2020-06-26 12:14:13+00",4
,1532,19056,"Cover Me, Tom McRae and David Ford: Brilliant Disguise","2020-06-27 12:00:00+00","2020-06-27 04:04:54+00",4
,1536,19600,"Cover Me, Stevie Rees and Wyatt Edmonson: Badlands","2020-07-01 12:00:00+00","2020-07-01 12:12:34+00",4
,1537,18899,"MatR: Joe Grushecky and Bruce Springsteen: East Carson Street","2020-07-02 12:00:00+00","2020-07-02 11:49:23+00",4
,1538,18900,"Cover Me: I Want You","2020-07-03 12:00:00+00","2020-07-03 13:12:39+00",4
,1540,19322,"Cover Me, Kaiak: Hungry Heart","2020-07-05 12:00:00+00","2023-01-01 23:51:15+00",4
,1543,19490,"Cover Me, Fred the Bear: Atlantic City","2020-07-13 12:00:00+00","2020-07-07 14:55:47+00",4
,1547,18567,"Spare Parts: Dan Patrick Fulton: (I'm/Sex) On Fire","2020-07-09 12:00:00+00","2021-12-20 22:42:58+00",4
,1549,19493,"MatR: John Fogerty and Bruce Springsteen: Deja Vu (All Over Again)","2020-07-11 12:00:00+00","2024-01-02 20:56:14+00",4
,1552,19491,"Cover Me: Waltz Across Texas","2020-07-14 12:00:00+00","2020-10-02 00:46:28+00",4
,1553,19326,"MatR: Bruce Springsteen and just about everybody: Mustang Sally","2020-07-15 12:00:00+00","2020-07-15 12:24:57+00",4
,1555,19888,"Cover Me, Stories featuring Garrison Starr: Born in the U.S.A.","2020-07-17 12:00:00+00","2020-07-17 12:39:00+00",4
,1557,19328,"Cover Me: When I Leave Berlin","2020-07-19 12:00:00+00","2020-07-19 12:30:06+00",4
,1559,19320,"Cover Me, The Bishop's Daredevil Stunt Club: Dancing in the Dark","2020-07-21 12:00:00+00","2023-01-01 23:52:30+00",4
,1560,19925,"MatR: Ringo Starr's All-Starr Band and Bruce Springsteen: Get Back","2020-07-22 12:00:00+00","2020-07-22 12:45:12+00",4
,1561,19665,"Cover Me: The Last Time","2020-07-24 12:00:00+00","2020-07-23 04:38:25+00",4
,1564,19643,"Cover Me, Eddie Manion: City of Night","2020-07-25 12:00:00+00","2020-07-25 12:08:19+00",4
,1565,19492,"Cover Me: Angel Eyes","2020-07-26 12:00:00+00","2024-01-02 21:01:55+00",4
,1567,19666,"Cover Me: One By One","2020-07-28 12:00:00+00","2020-11-08 03:39:52+00",4
,1569,20094,"Cover Me, Robert Randolph & The Family Band: Ain't Got You","2020-07-29 12:00:00+00","2021-12-20 22:57:05+00",4
,1574,19668,"Cover Me: Tell Me Why","2020-08-01 12:00:00+00","2020-08-01 05:18:53+00",4
,1575,19923,"Cover Me, Amy Helm: Atlantic City","2020-08-02 12:00:00+00","2020-08-02 03:55:43+00",4
,1576,19800,"Cover Me: Seventh Son","2020-08-04 12:00:00+00","2020-08-03 03:02:06+00",4
,1577,20103,"Cover Me, Vatican Cellars: Darkness on the Edge of Town","2020-08-06 12:00:00+00","2020-08-03 16:59:24+00",4
,1578,19924,"MatR: Pete Seeger, Bruce Springsteen, and Friends: Well May the World Go","2020-08-03 12:00:00+00","2020-08-03 12:43:46+00",4
,1583,20372,"MatR: Prince, Bruce Springsteen, and Madonna: Baby I'm a Star","2020-08-07 12:00:00+00","2020-08-06 16:28:17+00",4
,1585,19805,"MatR: Patti Scialfa and Bruce Springsteen: Town Called Heartbreak","2020-08-09 12:00:00+00","2020-08-09 12:57:29+00",4
,1586,20105,"Cover Me, Precious Metal: Two Hearts","2020-08-10 12:00:00+00","2020-08-10 02:56:59+00",4
,1589,19804,"MatR: Bruce Springsteen, Neil Young, and Exit 105: All Along the Watchtower","2020-08-13 12:00:00+00","2020-08-13 13:00:34+00",4
,1590,19664,"Cover Me, Ian Noe: Born in the U.S.A.","2020-08-14 12:00:00+00","2020-08-14 12:47:44+00",4
,1592,20491,"MatR: Dion, Bruce Springsteen, Paul Simon, Lou Reed, James Taylor, Billy Joel, and Reuben Blades: A Teenager in Love","2020-08-16 12:00:00+00","2020-08-16 05:03:29+00",4
,1594,20587,"Cover Me, Amy Shark: Secret Garden","2020-08-18 12:00:00+00","2020-08-18 12:34:32+00",4
,1596,20593,"MatR: Bruce Springsteen and Sam Moore: I Thank You","2020-08-20 12:00:00+00","2023-01-02 00:02:31+00",4
,1597,20109,"Cover Me: He Was a Friend of Mine","2020-08-21 12:00:00+00","2020-08-21 05:41:15+00",4
,1598,20370,"Cover Me, The Razorbacks: Stand On It","2020-08-22 12:00:00+00","2021-12-21 00:29:21+00",4
,1600,20857,"Cover Me, Justin Townes Earle: Glory Days","2020-08-24 04:04:00+00","2020-09-05 16:37:36+00",4
,1601,20596,"MatR: Roy Orbison, Bruce Springsteen and Friends: Running Scared","2020-08-24 12:00:00+00","2020-08-24 12:16:35+00",4
,1603,20489,"Cover Me, Billy Bragg: Mansion on the Hill","2020-08-26 12:00:00+00","2023-01-02 01:12:31+00",4
,1604,20490,"Cover Me: She's Sure the Girl I Love","2020-08-27 12:00:00+00","2023-01-02 01:12:06+00",4
,1605,20802,"MatR: Southside Johnny, Little Steven, and Bruce Springsteen: All I Needed Was You","2020-08-28 12:00:00+00","2020-08-27 22:57:46+00",4
,1608,20796,"Cover Me, Alex Perry: Long Walk Home","2020-08-30 12:00:00+00","2020-08-30 13:14:16+00",4
,1610,20799,"MatR: Alejandro Escovedo and Bruce Springsteen: Always a Friend","2020-08-31 12:00:00+00","2020-12-26 17:01:48+00",4
,1611,20800,"Cover Me: Stayin' Alive","2020-09-01 12:00:00+00","2021-12-21 00:34:17+00",4
,1612,20592,"Cover Me, Paul Carrack: If I Should Fall Behind","2020-09-03 12:00:00+00","2020-09-02 23:43:43+00",4
,1615,20594,"Cover Me: Take Out Some Insurance","2020-09-04 12:00:00+00","2020-09-04 12:09:22+00",4
,1617,20934,"MatR: Jesse Malin and Bruce Springsteen: Wendy","2020-09-05 12:00:00+00","2020-09-05 03:07:25+00",4
,1619,21108,"Cover Me, Melissa McClelland: Factory","2020-09-07 12:00:00+00","2024-01-02 21:31:07+00",4
,1620,20497,"MatR: The Patti Smith Group and Bruce Springsteen: We're Gonna Have a Real Good Time Together","2020-09-09 12:00:00+00","2020-09-09 13:01:25+00",4
,1623,21176,"Cover Me, Jeff Stevens and the Bullets: Darlington County","2020-09-11 12:00:00+00","2024-01-02 21:28:19+00",4
,1624,20932,"Cover Me: Dancing in the Street","2020-09-12 12:00:00+00","2024-01-02 21:28:12+00",4
,1626,21111,"Cover Me: Sufferin' in the Land","2020-09-14 12:00:00+00","2020-09-14 12:29:20+00",4
,1627,20795,"Cover Me, Gresham Flyers: Magic","2020-09-15 12:00:00+00","2020-09-15 12:18:44+00",4
,1629,20116,"Cover Me: Good Rockin' Tonight","2020-09-17 12:00:00+00","2020-09-17 02:59:30+00",4
,1631,21251,"Cover Me, The Chipettes: Pink Cadillac","2020-09-19 12:00:00+00","2020-09-19 03:46:07+00",4
,1633,21390,"MatR: Patti Scialfa and Bruce Springsteen: Children's Song","2020-09-20 12:00:00+00","2024-01-02 21:33:41+00",4
,1634,21252,"Cover Me: Run, Shaker Life","2020-09-21 12:00:00+00","2020-09-21 04:30:03+00",4
,1636,21414,"Cover Me, Brent Parlane: Walk Like a Man","2020-09-23 12:00:00+00","2023-01-02 01:48:13+00",4
,1637,21389,"Cover Me: Samson and Delilah","2020-09-25 12:00:00+00","2020-09-24 17:29:43+00",4
,1641,21250,"Cover Me, CO.RO. and Taleesa: Because the Night","2020-09-27 12:00:00+00","2020-09-27 13:20:59+00",4
,1643,21114,"Cover Me: Warm and Tender Love","2020-09-29 12:00:00+00","2024-01-02 21:37:48+00",4
,1646,21385,"Cover Me, Rod Melancon: 57 Channels (And Nothin' On)","2020-10-01 12:00:00+00","2023-01-02 01:53:15+00",4
,1648,21636,"MatR: U2 and Bruce Springsteen: Where the Streets Have No Name","2020-10-02 12:00:00+00","2021-12-21 02:06:40+00",4
,1649,21254,"Cover Me: Heart Full of Soul","2020-10-03 12:00:00+00","2020-10-03 04:11:55+00",4
,1652,20930,"Cover Me, Ken Tizzard: Devils & Dust","2020-10-05 12:00:00+00","2023-01-02 01:51:19+00",4
,1653,21386,"MatR: Roy Orbison, Bruce Springsteen and Friends: Uptown","2020-10-06 12:00:00+00","2020-10-06 03:29:37+00",4
,1655,21789,"Cover Me: When You Walk in the Room","2020-10-08 12:00:00+00","2021-12-21 02:10:22+00",4
,1656,21783,"Cover Me, BOOM a LOON: Dancing in the Dark","2020-10-09 12:00:00+00","2023-01-02 02:23:48+00",4
,1659,21637,"Cover Me: Ninety-Nine and a Half (Won't Do)","2020-10-11 12:00:00+00","2020-12-28 13:30:13+00",4
,1661,22193,"Cover Me, Ghost Hounds and Sasha Allen: Thunder Road","2020-10-13 12:00:00+00","2021-12-21 02:17:58+00",4
,1662,20113,"MatR: Bruce Springsteen and Pete Seeger: Hobo's Lullaby","2020-10-15 12:00:00+00","2020-10-14 21:02:36+00",4
,1667,22279,"Cover Me, Tad Jennings: I'm on Fire","2020-10-18 12:00:00+00","2021-12-21 02:13:34+00",4
,1668,22286,"MatR: Bruce Springsteen and John Eddie: Blue Suede Shoes","2020-10-19 12:00:00+00","2021-12-21 02:13:14+00",4
,1669,22140,"Cover Me: Alexander's Ragtime Band (Zoom Theme)","2020-10-20 12:00:00+00","2020-10-20 12:27:08+00",4
,1670,22141,"Cover Me: Love of the Common People","2020-10-21 11:02:00+00","2021-12-21 02:12:30+00",4
,1675,22492,"Cover Me, The Big Land Band: Ghosts","2020-10-26 12:16:00+00","2024-01-02 21:52:19+00",4
,1676,22319,"MatR: Billy Joel and Bruce Springsteen: The River of Dreams","2020-10-27 12:00:00+00","2021-12-21 02:20:04+00",4
,1678,21787,"Cover Me: Give My Love to Rose","2020-10-29 12:00:00+00","2024-01-02 21:50:13+00",4
,1679,22537,"Cover Me, The Travel Bag: Tougher Than the Rest","2020-10-30 12:00:00+00","2020-12-28 13:38:10+00",4
,1683,22426,"Spare Parts: Arty: Supposed to Be","2020-11-02 13:00:00+00","2023-01-02 02:28:27+00",4
,1684,22425,"Cover Me: Sólo Le Pido A Dios (I Only Ask God)","2020-11-03 13:00:00+00","2020-11-03 15:25:32+00",4
,1685,22583,"MatR: The South Community Choir of Asbury Park and Bruce Springsteen: I've Got a Feeling (Everything's Gonna Be Alright)","2020-11-04 13:00:00+00","2020-11-04 13:15:53+00",4
,1687,21384,"Cover Me, Helen Watson: Ain't Got You","2020-11-06 13:25:00+00","2021-12-21 06:00:55+00",4
,1690,22589,"MatR: Elvis Costello and Bruce Springsteen: Alison","2020-11-08 13:00:00+00","2021-12-21 06:00:26+00",4
,1692,22769,"Cover Me, Scary Pockets: I'm on Fire","2020-11-10 13:00:00+00","2023-01-02 02:32:40+00",4
,1693,22144,"MatR: Neil Young, Bruce Springsteen, and Nils Lofgren: Helpless","2020-11-11 13:00:00+00","2020-11-12 00:38:19+00",4
,1696,22117,"Cover Me, Divine Fits: Hungry Heart","2020-11-14 13:00:00+00","2024-01-02 22:01:46+00",4
,1697,22422,"MatR: Elvis Costello, Bruce Springsteen, and Nils Lofgren: Black Ladder","2020-11-16 13:00:00+00","2020-11-16 13:23:09+00",4
,1698,22427,"Cover Me: Walking the Dog","2020-11-17 13:00:00+00","2021-12-21 06:11:43+00",4
,1699,11631,"Cover Me, Mardi Gras: Land of Hope and Dreams","2020-11-18 13:00:00+00","2023-01-02 02:37:40+00",4
,1700,22914,"Cover Me: Pipeline","2020-11-19 13:00:00+00","2020-11-19 13:07:08+00",4
,1701,21785,"Cover Me: The Way You Do The Things You Do","2020-11-20 13:00:00+00","2020-11-20 03:57:10+00",4
,1702,22421,"Cover Me, Micol Picchioni: Born to Run","2020-11-22 13:00:00+00","2020-11-21 23:43:02+00",4
,1705,22771,"MatR: Paul McCartney, Billy Joel, Bruce Springsteen and more: Let It Be","2020-11-23 13:00:00+00","2020-11-23 13:52:11+00",4
,1706,23067,"Cover Me: Old Dan Tucker","2020-11-24 13:00:00+00","2023-01-02 02:36:02+00",4
,1708,22285,"Cover Me: Down the Road Apiece","2020-11-25 13:00:00+00","2023-01-02 02:35:28+00",4
,1714,23185,"Cover Me, Molly Healey: Dancing in the Dark","2020-11-26 13:00:00+00","2023-01-02 02:33:45+00",4
,1729,22584,"MatR: Steve Earle and Bruce Springsteen: Guitar Town","2020-11-28 13:00:00+00","2020-11-28 22:35:26+00",4
,1734,22910,"Cover Me, The Shining Tongues: State Trooper","2020-11-30 13:00:00+00","2020-11-30 02:02:00+00",4
,1738,22911,"Cover Me: You Really Got Me","2020-12-01 13:00:00+00","2022-07-04 20:01:57+00",4
,1743,23377,"Cover Me: Then (S)he Kissed Me","2020-12-03 13:00:00+00","2023-01-03 00:53:15+00",4
,1747,22909,"Cover Me, Northcote: Radio Nowhere","2020-12-04 13:00:00+00","2021-12-21 16:02:23+00",4
,1763,22912,"Cover Me: Lucky Day","2020-12-06 13:00:00+00","2020-12-06 14:26:57+00",4
,1775,23066,"Cover Me, Lorenzo Bertocchini and Elizabeth Lee: Be True","2020-12-09 13:00:02+00","2020-12-09 13:21:04+00",4
,1784,19801,"MatR: Joe Grushecky and Bruce Springsteen: American Babylon","2020-12-11 13:00:00+00","2021-12-21 14:42:10+00",4
,1791,23382,"MatR: Patti Scialfa and Bruce Springsteen: Valerie","2020-12-13 13:00:00+00","2020-12-13 06:35:32+00",4
