title,url,published,updated
Roll of the Dice: Mary Lou,/2019/04/03/roll-of-the-dice-mary-lou/,2019-04-03T05:00:00-07:00,2020-12-10T07:50:19-08:00
Roll of the Dice: Frankie,/2019/03/31/roll-of-the-dice-frankie/,2019-03-31T05:00:00-07:00,2024-01-01T18:12:49-08:00
Roll of the Dice: Take ‘Em as They Come,/2019/03/29/roll-of-the-dice-take-em-as-they-come/,2019-03-29T05:00:00-07:00,2023-01-01T09:36:02-08:00
Roll of the Dice: The War is Over,/2019/03/23/roll-of-the-dice-the-war-is-over/,2019-03-23T05:00:00-07:00,2019-04-15T04:56:58-07:00
Roll of the Dice: Souls of the Departed,/2019/03/19/roll-of-the-dice-souls-of-the-departed/,2019-03-19T05:00:00-07:00,2024-01-01T18:11:07-08:00
Roll of the Dice: Seven Tears,/2019/03/17/roll-of-the-dice-seven-tears/,2019-03-17T05:00:00-07:00,2019-12-04T19:15:39-08:00
Roll of the Dice: Wild Billy’s Circus Story,/2019/03/14/roll-of-the-dice-wild-billys-circus-story/,2019-03-14T05:00:00-07:00,2024-01-01T18:10:20-08:00
Roll of the Dice: Crazy Rocker,/2019/03/10/roll-of-the-dice-crazy-rocker/,2019-03-10T05:00:00-07:00,2024-01-01T18:07:52-08:00
Roll of the Dice: Goin’ Back to Georgia,/2019/03/07/roll-of-the-dice-goin-back-to-georgia/,2019-03-07T05:00:00-08:00,2019-04-14T22:17:36-07:00
Roll of the Dice: Trouble River,/2019/03/05/roll-of-the-dice-trouble-river/,2019-03-05T05:00:00-08:00,2021-12-16T21:31:57-08:00
Roll of the Dice: Pony Boy,/2019/03/01/roll-of-the-dice-cover-me-pony-boy/,2019-03-01T05:00:00-08:00,2024-01-01T18:03:34-08:00
Roll of the Dice: Talk to Me,/2019/02/26/roll-of-the-dice-talk-to-me/,2019-02-26T05:00:46-08:00,2023-01-01T09:01:48-08:00
Roll of the Dice: American Beauty,/2019/02/21/roll-of-the-dice-american-beauty/,2019-02-21T05:00:36-08:00,2023-01-01T09:03:22-08:00
Roll of the Dice: Girls in Their Summer Clothes,/2019/02/17/roll-of-the-dice-girls-in-their-summer-clothes/,2019-02-17T05:00:47-08:00,2020-12-08T07:55:10-08:00
Roll of the Dice: Betty Jean,/2019/02/13/roll-of-the-dice-betty-jean/,2019-02-13T02:40:48-08:00,2021-12-15T19:56:31-08:00
Roll of the Dice: Why’s It So Hard,/2019/02/11/roll-of-the-dice-whys-it-so-hard/,2019-02-11T05:00:33-08:00,2020-07-09T08:47:25-07:00
Roll of the Dice: Sell It and They Will Come,/2019/02/09/roll-of-the-dice-sell-it-and-they-will-come/,2019-02-09T05:00:13-08:00,2024-01-01T18:00:12-08:00
Roll of the Dice: Countin’ on a Miracle,/2019/02/05/roll-of-the-dice-countin-on-a-miracle/,2019-02-05T05:00:42-08:00,2020-12-08T07:44:47-08:00
Roll of the Dice: Mr. Jones,/2019/02/01/roll-of-the-dice-mr-jones/,2019-02-01T05:00:41-08:00,2024-01-01T17:57:34-08:00
Roll of the Dice: The Big Muddy,/2019/01/29/roll-of-the-dice-the-big-muddy/,2019-01-29T05:00:28-08:00,2023-01-01T08:53:24-08:00
RotD/MatR/CM: Tiger Rose,/2019/01/26/rotd-matr-cm-tiger-rose/,2019-01-26T05:00:39-08:00,2024-01-01T17:57:58-08:00
Roll of the Dice: Downbound Train,/2019/01/22/roll-of-the-dice-downbound-train/,2019-01-22T05:00:13-08:00,2024-01-01T17:53:59-08:00
Roll of the Dice: We’ve Got to Do It Now,/2019/01/20/roll-of-the-dice-weve-got-to-do-it-now/,2019-01-20T05:00:48-08:00,2019-12-02T10:09:54-08:00
Roll of the Dice: Local Hero,/2019/01/17/roll-of-the-dice-local-hero/,2019-01-17T05:00:16-08:00,2024-01-01T17:55:59-08:00
Roll of the Dice: One Way Street,/2019/01/14/roll-of-the-dice-one-way-street/,2019-01-14T05:00:46-08:00,2024-01-01T17:52:24-08:00
Roll of the Dice: Stockton Boys,/2019/01/10/roll-of-the-dice-stockton-boys/,2019-01-10T04:30:18-08:00,2021-12-15T19:35:47-08:00
Roll of the Dice: Clouds,/2019/01/05/roll-of-the-dice-clouds/,2019-01-05T05:00:53-08:00,2021-06-07T05:27:04-07:00
Roll of the Dice: Goin’ Cali,/2019/01/01/roll-of-the-dice-goin-cali/,2019-01-01T05:00:58-08:00,2024-01-01T16:23:40-08:00
Roll of the Dice: If I Was the Priest,/2018/12/28/roll-of-the-dice-if-i-was-the-priest/,2018-12-28T00:10:40-08:00,2024-01-01T16:21:44-08:00
"MatR: Southside Johnny and Bruce Springsteen, Trapped Again",/2018/12/23/meeting-across-the-river-southside-johnny-and-b/,2018-12-23T05:00:49-08:00,2018-12-22T01:46:13-08:00
Roll of the Dice: Mistress Annie/Sweet Miss Sally,/2018/12/22/roll-of-the-dice-mistress-annie-sweet-miss-sally/,2018-12-22T01:55:34-08:00,2024-01-01T16:20:11-08:00
Roll of the Dice: Baby I,/2018/12/19/roll-of-the-dice-baby-i/,2018-12-19T23:37:26-08:00,2020-10-23T20:59:59-07:00
Roll of the Dice: Incident on 57th Street,/2018/12/14/roll-of-the-dice-incident-on-57th-street/,2018-12-14T05:00:36-08:00,2023-07-16T04:52:36-07:00
Roll of the Dice: Look Towards the Land,/2018/12/10/roll-of-the-dice-look-towards-the-land/,2018-12-10T05:00:48-08:00,2021-12-14T19:23:29-08:00
Roll of the Dice: Light of Day,/2018/12/06/roll-of-the-dice-light-of-day/,2018-12-06T05:00:28-08:00,2021-10-28T16:46:13-07:00
Roll of the Dice: Freehold,/2018/12/03/roll-of-the-dice-freehold/,2018-12-03T05:00:21-08:00,2021-12-14T19:19:04-08:00
Roll of the Dice: Garden State Parkway Blues,/2018/11/30/roll-of-the-dice-garden-state-parkway-blues/,2018-11-30T06:00:16-08:00,2023-01-01T08:21:05-08:00
Roll of the Dice: What Love Can Do,/2018/11/25/roll-of-the-dice-what-love-can-do/,2018-11-25T05:00:56-08:00,2021-12-14T19:13:17-08:00
Roll of the Dice: Ricky Wants a Man of Her Own,/2018/11/23/roll-of-the-dice-ricky-wants-a-man-of-her-own/,2018-11-23T05:00:45-08:00,2019-12-01T04:16:55-08:00
Roll of the Dice: Tenth Avenue Freeze-Out,/2018/11/19/roll-of-the-dice-tenth-avenue-freeze-out/,2018-11-19T04:30:17-08:00,2024-01-01T16:10:40-08:00
Roll of the Dice: Maria’s Bed,/2018/11/16/roll-of-the-dice-marias-bed/,2018-11-16T05:00:14-08:00,2024-01-01T16:11:20-08:00
Roll of the Dice: Everybody Wants My Baby,/2018/11/15/roll-of-the-dice-everybody-wants-my-baby/,2018-11-15T05:00:26-08:00,2020-12-05T10:31:35-08:00
Roll of the Dice: Oh No No No,/2018/11/13/roll-of-the-dice-oh-no-no-no/,2018-11-13T05:00:26-08:00,2023-01-01T08:03:36-08:00
Roll of the Dice: The Big Payback,/2018/11/11/roll-of-the-dice-the-big-payback/,2018-11-11T05:00:20-08:00,2021-12-14T18:21:27-08:00
Roll of the Dice: Where the Bands Are,/2018/11/08/roll-of-the-dice-where-the-bands-are/,2018-11-08T05:00:27-08:00,2019-04-14T16:47:43-07:00
Roll of the Dice: Jackson Cage,/2018/11/04/roll-of-the-dice-jackson-cage/,2018-11-04T05:00:06-08:00,2024-01-01T16:08:03-08:00
Roll of the Dice: Factory,/2018/10/31/roll-of-the-dice-factory/,2018-10-31T05:00:53-07:00,2024-01-01T16:02:04-08:00
Roll of the Dice: I Don’t Know,/2018/10/30/roll-of-the-dice-i-dont-know/,2018-10-30T05:00:31-07:00,2019-04-14T16:26:41-07:00
Roll of the Dice: Like a Stranger,/2018/10/28/roll-of-the-dice-like-a-stranger/,2018-10-28T05:00:24-07:00,2019-04-14T16:26:04-07:00
Roll of the Dice: My Lover Man,/2018/10/24/roll-of-the-dice-my-lover-man/,2018-10-24T05:00:00-07:00,2023-01-01T07:56:18-08:00
Roll of the Dice: Jumbeliah,/2018/10/22/roll-of-the-dice-jumbeliah/,2018-10-22T05:00:58-07:00,2019-11-30T05:17:07-08:00
Roll of the Dice: Living on the Edge of the World,/2018/10/18/roll-of-the-dice-living-on-the-edge-of-the-world/,2018-10-18T05:00:02-07:00,2024-01-01T16:00:51-08:00
Roll of the Dice: The Klansman,/2018/10/15/roll-of-the-dice-the-klansman/,2018-10-15T05:00:25-07:00,2021-12-13T06:32:41-08:00
Roll of the Dice: The Time In Between,/2018/10/13/roll-of-the-dice-the-time-in-between/,2018-10-13T05:00:14-07:00,2023-01-01T07:53:44-08:00
Roll of the Dice: Slum Sentiments,/2018/10/12/roll-of-the-dice-slum-sentiments/,2018-10-12T04:27:07-07:00,2019-04-14T15:37:47-07:00
Roll of the Dice: Chevrolet Deluxe,/2018/10/06/roll-of-the-dice-chevrolet-deluxe/,2018-10-06T05:00:26-07:00,2021-12-13T06:35:00-08:00
Roll of the Dice: Queen of the Supermarket,/2018/10/04/roll-of-the-dice-queen-of-the-supermarket/,2018-10-04T04:00:29-07:00,2021-11-26T11:27:56-08:00
Roll of the Dice: Mary Louise Watson,/2018/09/27/roll-of-the-dice-mary-louise-watson/,2018-09-27T05:00:03-07:00,2019-04-14T15:25:52-07:00
Roll of the Dice: None But the Brave,/2018/09/24/roll-of-the-dice-none-but-the-brave/,2018-09-24T05:00:37-07:00,2024-01-01T15:54:20-08:00
Roll of the Dice: Sherlock Goes Home,/2018/09/21/roll-of-the-dice-sherlock-goes-holmes/,2018-09-21T05:00:19-07:00,2025-07-18T12:53:50-07:00
Roll of the Dice: We Are Alive,/2018/09/15/roll-of-the-dice-we-are-alive/,2018-09-15T05:00:14-07:00,2024-01-01T15:50:06-08:00
Roll of the Dice: Unsatisfied Heart,/2018/09/12/roll-of-the-dice-unsatisfied-heart/,2018-09-12T05:00:41-07:00,2024-01-01T15:51:00-08:00
"ROTD/MatR/Cover Me, Gary U.S. Bonds, Bruce Springsteen & The E Street Band, This Little Girl",/2018/09/06/rotd-matr-cover-me-gary-u-s-bonds-bruce-springs/,2018-09-06T05:00:57-07:00,2024-01-01T15:48:11-08:00
Roll of the Dice: You’ll Be Comin’ Down,/2018/09/03/roll-of-the-dice-youll-be-comin-down/,2018-09-03T05:00:31-07:00,2020-12-03T16:48:16-08:00
Roll of the Dice: Code of Silence,/2018/08/27/codeofsilence/,2018-08-27T05:00:13-07:00,2022-12-28T06:27:13-08:00
Roll of the Dice: For Never Asking,/2018/08/24/roll-of-the-dice-for-never-asking/,2018-08-24T05:00:25-07:00,2021-06-07T05:27:49-07:00
Roll of the Dice: The Brokenhearted,/2018/08/20/roll-of-the-dice-the-brokenhearted/,2018-08-20T05:00:51-07:00,2022-12-28T06:17:31-08:00
Roll of the Dice/Cover Me: We Shall Overcome,/2018/08/15/roll-of-the-dice-cover-me-we-shall-overcome/,2018-08-15T05:00:56-07:00,2024-01-01T15:41:36-08:00
Roll of the Dice: When You Dance,/2018/08/12/roll-of-the-dice-when-you-dance/,2018-08-12T05:00:29-07:00,2024-01-01T15:36:28-08:00
Roll of the Dice: I’ll Stand By You,/2018/08/09/roll-of-the-dice-ill-stand-by-you-always/,2018-08-09T05:00:11-07:00,2019-08-22T07:25:18-07:00
Roll of the Dice: The Line,/2018/08/08/roll-of-the-dice-the-line/,2018-08-08T04:46:49-07:00,2024-01-01T15:37:59-08:00
Roll of the Dice: Cindy,/2018/08/03/roll-of-the-dice-cindy/,2018-08-03T05:00:24-07:00,2022-12-28T06:08:58-08:00
Roll of the Dice: Terry’s Song,/2018/07/30/roll-of-the-dice-terrys-song/,2018-07-30T04:01:55-07:00,2019-04-14T11:01:56-07:00
"RotD/Cover Me, Gary U.S. Bonds: Your Love",/2018/07/27/cover-me-gary-u-s-bonds-your-love/,2018-07-27T05:00:54-07:00,2021-12-12T09:16:04-08:00
Roll of the Dice: Dead Man Walkin’,/2018/07/24/roll-of-the-dice-dead-man-walkin/,2018-07-24T05:00:30-07:00,2024-01-01T15:30:36-08:00
Roll of the Dice/Cover Me: Chimes of Freedom,/2018/07/18/roll-of-the-dice-cover-me-chimes-of-freedom/,2018-07-18T05:00:59-07:00,2019-04-14T10:39:03-07:00
Roll of the Dice: Sure Can Feel the Pain,/2018/07/15/roll-of-the-dice-sure-can-feel-the-pain/,2018-07-15T05:00:22-07:00,2019-04-14T10:30:46-07:00
Roll of the Dice: The New Timer,/2018/07/13/roll-of-the-dice-the-new-timer/,2018-07-13T05:00:11-07:00,2024-01-01T15:29:12-08:00
Roll of the Dice: Turn Around,/2018/07/09/roll-of-the-dice-turn-around/,2018-07-09T05:00:19-07:00,2019-04-14T10:18:14-07:00
Roll of the Dice: Sherry Darling,/2018/07/06/roll-of-the-dice-sherry-darling/,2018-07-06T05:00:30-07:00,2024-01-01T15:27:47-08:00
Roll of the Dice: The Promised Land,/2018/07/04/roll-of-the-dice-the-promised-land/,2018-07-04T05:00:47-07:00,2024-01-01T15:27:02-08:00
Roll of the Dice/Cover Me: Pay Me My Money Down,/2018/07/03/roll-of-the-dice-cover-me-pay-me-my-money-down/,2018-07-03T05:00:21-07:00,2024-01-01T15:26:10-08:00
Roll of the Dice: Preacher’s Daughter,/2018/07/01/roll-of-the-dice-preachers-daughter/,2018-07-01T05:00:36-07:00,2022-12-28T05:43:12-08:00
Roll of the Dice: Waiting on the End of the World,/2018/06/28/roll-of-the-dice-waiting-on-the-end-of-the-world/,2018-06-28T05:00:52-07:00,2022-12-28T05:44:29-08:00
Roll of the Dice: Lady Walking Down by the River,/2018/06/27/roll-of-the-dice-lady-walking-down-by-the-river/,2018-06-27T05:00:19-07:00,2019-04-14T09:40:45-07:00
Roll of the Dice: The Wish,/2018/06/23/roll-of-the-dice-the-wish/,2018-06-23T05:00:21-07:00,2024-01-01T15:20:46-08:00
"Roll of the Dice: Dance, Dance, Dance",/2018/06/22/roll-of-the-dice-dance-dance-dance/,2018-06-22T05:00:11-07:00,2019-04-14T09:27:44-07:00
Roll of the Dice: Bobby Jean,/2018/06/19/roll-of-the-dice-bobby-jean/,2018-06-19T05:00:43-07:00,2024-01-01T15:22:04-08:00
"Cover Me (Roll of the Dice?), Gary U.S. Bonds: Dedication",/2018/06/17/cover-me-roll-of-the-dice-gary-u-s-bonds-dedication/,2018-06-17T05:00:27-07:00,2020-11-30T07:15:29-08:00
Roll of the Dice: Little Girl (Like You),/2018/06/15/roll-of-the-dice-little-girl-like-you/,2018-06-15T05:00:40-07:00,2019-11-27T22:03:28-08:00
Cover Me/Roll of the Dice: Buffalo Gals,/2018/06/10/cover-me-roll-of-the-dice-buffalo-gals/,2018-06-10T05:00:38-07:00,2022-12-28T05:37:03-08:00
Roll of the Dice: Lonely Night in the Park,/2018/06/09/roll-of-the-dice-lonely-night-in-the-park/,2018-06-09T05:00:29-07:00,2025-08-23T14:02:56-07:00
Roll of the Dice: Seven Angels,/2018/06/07/roll-of-the-dice-seven-angels/,2018-06-07T05:00:33-07:00,2024-01-01T15:15:26-08:00
Album Companion: We Shall Overcome,/2022/07/17/album-companion-we-shall-overcome/,2022-07-17T05:00:00-07:00,2022-07-17T05:26:24-07:00
Cover Me: O Mary Don’t You Weep,/2022/07/15/cover-me-o-mary-dont-you-weep/,2022-07-15T05:00:00-07:00,2024-01-03T15:46:38-08:00
Roll of the Dice: Johnny Bye Bye,/2022/07/13/roll-of-the-dice-johnny-bye-bye/,2022-07-13T05:00:00-07:00,2024-01-03T15:47:08-08:00
Roll of the Dice: I’m Gonna Rock (The Pee Pee Song),/2022/07/07/roll-of-the-dice-im-gonna-rock-the-pee-pee-song/,2022-07-07T05:00:00-07:00,2022-07-07T05:07:35-07:00
Album Companion: Darkness on the Edge of Town,/2022/07/05/album-companion-darkness-on-the-edge-of-town/,2022-07-05T05:00:00-07:00,2023-06-02T03:46:10-07:00
Roll of the Dice: Adam Raised a Cain,/2022/07/03/roll-of-the-dice-adam-raised-a-cain/,2022-07-03T05:00:00-07:00,2024-01-03T15:52:14-08:00
Roll of the Dice: Down in the Hole,/2022/07/01/roll-of-the-dice-down-in-the-hole/,2022-07-01T05:00:00-07:00,2023-01-03T08:07:01-08:00
Roll of the Dice: Action in the Streets,/2022/06/27/roll-of-the-dice-action-in-the-streets/,2022-06-27T05:00:00-07:00,2022-06-27T05:17:03-07:00
RotD/MatR: Joe Grushecky and Bruce Springsteen: Homestead,/2022/06/25/rotd-matr-joe-grushecky-and-bruce-springsteen-homestead/,2022-06-25T05:00:00-07:00,2024-01-03T15:43:54-08:00
Roll of the Dice: Loose Ends,/2022/06/23/roll-of-the-dice-loose-end/,2022-06-23T05:00:00-07:00,2023-01-03T07:47:36-08:00
Roll of the Dice: Atlantic City,/2018/06/04/roll-of-the-dice-atlantic-city/,2018-06-04T05:00:47-07:00,2024-01-01T15:16:51-08:00
Roll of the Dice: If I Should Fall Behind,/2018/06/01/roll-of-the-dice-if-i-should-fall-behind/,2018-06-01T05:00:58-07:00,2021-12-12T08:52:54-08:00
Roll of the Dice: It’s Time to Go Home,/2018/05/31/roll-of-the-dice-its-time-to-go-home/,2018-05-31T05:00:56-07:00,2024-01-01T15:12:32-08:00
Roll of the Dice: Two Hearts,/2018/05/28/roll-of-the-dice-two-hearts/,2018-05-28T05:00:34-07:00,2024-01-01T15:10:55-08:00
Roll of the Dice: Bring on the Night,/2018/05/23/roll-of-the-dice-bring-on-the-night/,2018-05-23T05:00:17-07:00,2024-01-01T15:09:58-08:00
Roll of the Dice: Lift Me Up,/2018/05/20/roll-of-the-dice-lift-me-up/,2018-05-20T05:00:56-07:00,2024-01-01T15:06:18-08:00
Roll of the Dice: True Love Is Hard to Come By,/2018/05/19/roll-of-the-dice-true-love-is-hard-to-come-by/,2018-05-19T05:00:49-07:00,2019-11-27T21:54:20-08:00
"Roll of the Dice/Cover Me, Clarence Clemons: Savin’ Up",/2018/05/14/roll-of-the-dice-cover-me-clarence-clemons-savin-up/,2018-05-14T05:00:44-07:00,2024-01-01T15:07:48-08:00
Roll of the Dice: Crystal,/2018/05/11/roll-of-the-dice-crystal/,2018-05-11T05:00:21-07:00,2019-04-13T15:50:33-07:00
Roll of the Dice: Night Fire,/2018/05/10/roll-of-the-dice-night-fire/,2018-05-10T05:00:31-07:00,2021-12-12T06:11:10-08:00
Roll of the Dice: I Just Can’t Change,/2018/05/05/roll-of-the-dice-i-just-cant-change/,2018-05-05T05:00:00-07:00,2020-11-28T12:56:26-08:00
Roll of the Dice: Funk Song,/2018/05/02/roll-of-the-dice-funk-song/,2018-05-02T05:00:56-07:00,2019-04-13T15:35:11-07:00
Roll of the Dice: Fade Away,/2018/04/28/roll-of-the-dice-fade-away/,2018-04-28T05:00:39-07:00,2019-11-26T17:55:11-08:00
Roll of the Dice: Jesus Was an Only Son,/2018/04/25/roll-of-the-dice-jesus-was-an-only-son/,2018-04-25T05:00:04-07:00,2019-04-13T14:13:59-07:00
Roll of the Dice: Until the Rain Comes,/2018/04/22/roll-of-the-dice-until-the-rain-comes/,2018-04-22T05:00:17-07:00,2019-04-13T14:04:23-07:00
Roll of the Dice: Whitetown,/2018/04/19/roll-of-the-dice-whitetown/,2018-04-19T05:00:44-07:00,2019-11-26T17:51:19-08:00
Roll of the Dice: Nebraska,/2018/04/16/roll-of-the-dice-nebraska/,2018-04-16T05:00:48-07:00,2020-11-27T09:10:27-08:00
Roll of the Dice: I Need You,/2018/04/13/roll-of-the-dice-i-need-you/,2018-04-13T05:00:14-07:00,2021-12-12T06:01:59-08:00
Roll of the Dice: Darkness on the Edge of Town,/2018/04/10/roll-of-the-dice-darkness-on-the-edge-of-town/,2018-04-10T05:00:13-07:00,2024-01-01T14:54:31-08:00
Roll of the Dice: 30 Days Out,/2018/04/07/roll-of-the-dice-30-days-out/,2018-04-07T05:00:00-07:00,2021-12-12T05:56:59-08:00
Roll of the Dice: The Honeymooners,/2018/04/04/roll-of-the-dice-the-honeymooners/,2018-04-04T05:00:54-07:00,2022-12-27T22:23:58-08:00
"Roll of the Dice: Mary, Mary",/2018/04/01/roll-of-the-dice-mary-mary/,2018-04-01T05:00:04-07:00,2022-12-27T22:24:44-08:00
Roll of the Dice: Baby Come Back,/2018/03/29/roll-of-the-dice-baby-come-back/,2018-03-29T05:00:39-07:00,2019-11-24T10:39:05-08:00
Roll of the Dice: Life Itself,/2018/03/26/roll-of-the-dice-life-itself/,2018-03-26T05:00:56-07:00,2019-11-24T10:39:55-08:00
Roll of the Dice: Highway 29,/2018/03/23/roll-of-the-dice-highway-29/,2018-03-23T05:00:21-07:00,2024-01-01T14:46:17-08:00
Roll of the Dice: Little White Lies,/2018/03/20/roll-of-the-dice-little-white-lies/,2018-03-20T05:00:56-07:00,2022-12-27T22:17:11-08:00
Roll of the Dice: Better Days,/2018/03/17/roll-of-the-dice-better-days/,2018-03-17T05:00:19-07:00,2022-12-27T22:11:46-08:00
Roll of the Dice: Everyone Loves You,/2018/03/14/roll-of-the-dice-everyone-loves-you/,2018-03-14T05:00:36-07:00,2019-04-13T12:01:23-07:00
Roll of the Dice: KT-88,/2018/03/12/roll-of-the-dice-kt-88/,2018-03-12T05:00:00-07:00,2024-01-01T14:41:37-08:00
Roll of the Dice: The Ties that Bind,/2018/03/09/roll-of-the-dice-the-ties-that-bind/,2018-03-09T05:00:19-08:00,2024-01-01T14:42:41-08:00
Roll of the Dice: Santa Ana,/2018/03/06/roll-of-the-dice-santa-ana/,2018-03-06T05:00:10-08:00,2022-12-27T22:09:01-08:00
Roll of the Dice: Let’s Be Friends (Skin to Skin),/2018/03/02/roll-of-the-dice-lets-be-friends-skin-to-skin/,2018-03-02T05:00:53-08:00,2020-11-26T12:31:25-08:00
Roll of the Dice: Drive All Night,/2018/02/27/roll-of-the-dice-drive-all-night/,2018-02-27T05:00:36-08:00,2024-01-01T14:40:49-08:00
Roll of the Dice: You Gotta Be Kind,/2018/02/23/roll-of-the-dice-you-gotta-be-kind/,2018-02-23T05:00:41-08:00,2019-06-04T20:57:04-07:00
Roll of the Dice: County Fair,/2018/02/17/roll-of-the-dice-county-fair/,2018-02-17T05:00:13-08:00,2019-04-13T10:38:30-07:00
Roll of the Dice: I’ll Work For Your Love,/2018/02/14/roll-of-the-dice-ill-work-for-your-love/,2018-02-14T05:00:34-08:00,2024-01-01T14:36:08-08:00
Roll of the Dice: Frankie Fell in Love,/2018/02/12/roll-of-the-dice-frankie-fell-in-love/,2018-02-12T05:00:27-08:00,2021-12-11T20:10:45-08:00
Roll of the Dice: Forward!,/2018/02/09/roll-of-the-dice-forward/,2018-02-09T05:00:47-08:00,2019-04-13T10:34:06-07:00
Roll of the Dice: Crush on You,/2018/02/02/roll-of-the-dice-crush-on-you/,2018-02-02T04:55:58-08:00,2024-01-01T14:32:22-08:00
Roll of the Dice: All or Nothin’ at All,/2018/01/30/roll-of-the-dice-all-or-nothing-at-all/,2018-01-30T05:00:20-08:00,2024-01-01T14:34:21-08:00
Roll of the Dice: Black Sun Rising,/2018/01/27/roll-of-the-dice-black-sun-rising/,2018-01-27T12:30:49-08:00,2019-04-13T10:23:57-07:00
Roll of the Dice: Stray Bullet,/2018/01/26/roll-of-the-dice-stray-bullet/,2018-01-26T12:00:20-08:00,2021-12-11T20:01:34-08:00
Roll of the Dice: My Love Will Not Let You Down,/2018/01/24/roll-of-the-dice-my-love-will-not-let-you-down/,2018-01-24T07:00:23-08:00,2024-01-01T14:25:39-08:00
Roll of the Dice: Walking in the Street,/2018/01/21/roll-of-the-dice-walking-in-the-street/,2018-01-21T05:30:27-08:00,2020-11-24T21:55:34-08:00
Roll of the Dice: With Every Wish,/2018/01/18/roll-of-the-dice-with-every-wish/,2018-01-18T12:00:38-08:00,2022-04-16T10:56:25-07:00
Roll of the Dice (Cover Me?): I’m a Coward,/2018/01/16/roll-of-the-dice-cover-me-im-a-coward/,2018-01-16T15:30:35-08:00,2019-11-07T16:14:22-08:00
Roll of the Dice: I Wanna Be With You,/2018/01/14/roll-of-the-dice-i-wanna-be-with-you/,2018-01-14T15:41:51-08:00,2024-01-01T14:28:05-08:00
Roll of the Dice: Working on the Highway,/2018/01/11/roll-of-the-dice-working-on-the-highway/,2018-01-11T05:00:14-08:00,2024-01-01T14:23:37-08:00
Roll of the Dice: Paradise,/2018/01/07/roll-of-the-dice-paradise/,2018-01-07T15:28:04-08:00,2024-01-01T14:28:31-08:00
Roll of the Dice: Land of Hope and Dreams,/2018/01/05/roll-of-the-dice-land-of-hope-and-dreams/,2018-01-05T22:07:18-08:00,2024-01-01T14:50:32-08:00
War Nurse,/2011/02/01/roll-of-the-dice-war-nurse/,2011-02-01T05:00:00-08:00,2025-11-15T16:10:58-08:00
Visitation at Fort Horn,/2011/01/31/bloggers-note-kingdom-of-days/,2011-01-31T15:00:25-08:00,2025-11-17T12:35:51-08:00
Two Hearts in True Waltz Time,/2011/01/31/roll-of-the-dice-two-hearts-in-true-waltz-time/,2011-01-31T05:00:00-08:00,2025-11-15T16:10:27-08:00
The Song,/2011/01/30/roll-of-the-dice-the-song/,2011-01-30T05:00:37-08:00,2025-11-15T16:06:13-08:00
Street Queen,/2011/01/28/roll-of-the-dice-street-queen/,2011-01-28T05:00:00-08:00,2025-11-15T16:05:36-08:00
Southern Sun,/2011/01/27/roll-of-the-dice-southern-sun/,2011-01-27T05:00:00-08:00,2025-11-15T16:05:06-08:00
She’s Leaving,/2011/01/26/roll-of-the-dice-shes-leaving/,2011-01-26T05:00:42-08:00,2025-11-15T16:04:31-08:00
Randolph Street,/2011/01/25/roll-of-the-dice-randolph-street/,2011-01-25T05:00:00-08:00,2025-11-15T16:03:59-08:00
Prodigal Son,/2011/01/24/roll-of-the-dice-prodigal-son/,2011-01-24T05:00:00-08:00,2025-11-15T16:03:26-08:00
No Need,/2011/01/23/roll-of-the-dice-no-need/,2011-01-23T05:00:32-08:00,2025-11-15T16:00:12-08:00
Marie,/2011/01/22/roll-of-the-dice-marie/,2011-01-22T05:00:00-08:00,2025-11-15T15:59:43-08:00
Lady and the Doctor,/2011/01/21/roll-of-the-dice-lady-and-the-doctor/,2011-01-21T05:00:00-08:00,2025-11-16T15:18:09-08:00
Jesse,/2011/01/20/roll-of-the-dice-jesse/,2011-01-20T05:00:07-08:00,2025-11-15T15:59:15-08:00
Jazz Musician,/2011/01/19/roll-of-the-dice-jazz-musician/,2011-01-19T05:00:00-08:00,2025-11-15T15:58:37-08:00
Hollywood Kids,/2011/01/18/roll-of-the-dice-hollywood-kids/,2011-01-18T16:00:40-08:00,2025-11-15T15:57:57-08:00
Henry Boy,/2011/01/17/roll-of-the-dice-henry-boy/,2011-01-17T05:00:00-08:00,2025-11-15T15:56:37-08:00
Eloise,/2011/01/16/roll-of-the-dice-eloise/,2011-01-16T05:00:37-08:00,2025-11-15T15:55:09-08:00
Cowboys of the Sea,/2011/01/15/roll-of-the-dice-cowboys-of-the-sea/,2011-01-15T05:00:00-08:00,2025-11-15T15:54:27-08:00
Camilla Horn,/2011/01/14/roll-of-the-dice-camilla-horn/,2011-01-14T05:00:00-08:00,2025-11-15T15:53:49-08:00
Border Guard,/2011/01/13/roll-of-the-dice-border-guard/,2011-01-13T05:00:00-08:00,2025-11-15T15:53:19-08:00
Baby Doll,/2011/01/12/roll-of-the-dice-baby-doll/,2011-01-12T05:00:00-08:00,2025-10-30T19:21:03-07:00
Arabian Nights,/2011/01/11/roll-of-the-dice-arabian-nights/,2011-01-11T05:00:00-08:00,2025-11-15T15:49:30-08:00
It’s Hard to Be a Saint in the City,/2011/01/09/roll-of-the-dice-its-hard-to-be-a-saint-in-the-city/,2011-01-09T05:00:36-08:00,2025-11-15T15:48:27-08:00
Spirit in the Night,/2011/01/08/roll-of-the-dice-spirit-in-the-night/,2011-01-08T05:00:00-08:00,2025-11-15T15:47:53-08:00
